trade_id,symbol,side,entry_time_utc,exit_time_utc,entry_price,exit_price,quantity,holding_minutes,exit_reason,gross_pnl_quote,fees_quote_total,net_pnl_quote,entry_notional_quote,exit_notional_quote,executed_quantity,was_tp_exit,was_sl_exit,was_forced_exit,trade_won
bt-trade-87,BTCUSDT,BUY,2025-05-16T23:00:00+00:00,2025-05-16T23:30:00+00:00,103711.83000000,103217.226570000000,0.064,30.0,STOP_LOSS,-38.292176640000000,6.605902500480000000,-44.898079140480000000,6637.55712000000,6605.902500480000000,0.064,False,True,False,False
bt-trade-88,BTCUSDT,BUY,2025-05-17T02:15:00+00:00,2025-05-17T09:15:00+00:00,103207.44793500,102643.0913790521428571428572,0.064,420.0,STOP_LOSS,-42.724096248502857142857139,6.56915784825933714285714286,-49.29325409676219428571428186,6605.27666784000,6569.157848259337142857142861,0.064,False,True,False,False
bt-trade-89,BTCUSDT,BUY,2025-05-17T11:30:00+00:00,2025-05-17T13:00:00+00:00,103052.27038500,102544.2305895592857142857143,0.064,90.0,STOP_LOSS,-39.109892212845714285714285,6.56283075773179428571428572,-45.67272297057750857142857072,6595.34530464000,6562.830757731794285714285715,0.064,False,True,False,False
bt-trade-90,BTCUSDT,BUY,2025-05-17T13:00:00+00:00,2025-05-17T13:15:00+00:00,103121.61504000,102657.575614880000,0.063,15.0,STOP_LOSS,-35.731145530080000,6.467427263737440000,-42.198572793817440000,6496.66174752000,6467.427263737440000,0.063,False,True,False,False
bt-trade-91,BTCUSDT,BUY,2025-05-17T14:00:00+00:00,2025-05-17T16:30:00+00:00,102971.38996500,102502.1795593907142857142857,0.063,150.0,STOP_LOSS,-36.047453121180000000000001,6.45763731224161500000000000,-42.50509043342161500000000100,6487.19756779500,6457.637312241614999999999999,0.063,False,True,False,False
bt-trade-92,BTCUSDT,BUY,2025-05-17T17:00:00+00:00,2025-05-17T18:30:00+00:00,103182.00522000,102708.9768414828571428571428,0.063,90.0,STOP_LOSS,-36.301254175440000000000004,6.47066554101342000000000000,-42.77191971645342000000000400,6500.46632886000,6470.665541013419999999999996,0.063,False,True,False,False
bt-trade-93,BTCUSDT,BUY,2025-05-17T19:30:00+00:00,2025-05-17T22:00:00+00:00,103241.54497500,102753.1593643607142857142857,0.062,150.0,STOP_LOSS,-36.680883648085714285714287,6.37069588059036428571428571,-43.05157952867607857142857271,6400.97578845000,6370.695880590364285714285713,0.062,False,True,False,False
bt-trade-94,BTCUSDT,BUY,2025-05-17T23:00:00+00:00,2025-05-18T05:45:00+00:00,103211.40991500,103532.0613435714285714285714,0.062,405.0,TAKE_PROFIT,13.481281156698571428571427,6.418987803301428571428571427,7.062293353397142857142855573,6399.10741473000,6418.987803301428571428571427,0.062,True,False,False,True
bt-trade-95,BTCUSDT,BUY,2025-05-18T07:00:00+00:00,2025-05-18T07:45:00+00:00,103580.95459500,103769.104595000,0.062,45.0,TAKE_PROFIT,5.24328081511000,6.433684484890000,-1.190403669780000,6422.01918489000,6433.684484890000,0.062,True,False,False,False
bt-trade-96,BTCUSDT,BUY,2025-05-18T10:45:00+00:00,2025-05-18T12:00:00+00:00,103908.73840500,103472.8130512135714285714285,0.061,75.0,STOP_LOSS,-32.929879623677142857142862,6.31184159612402785714285714,-39.24172121980117071428571914,6338.43304270500,6311.841596124027857142857138,0.061,False,True,False,False
bt-trade-97,BTCUSDT,BUY,2025-05-18T12:15:00+00:00,2025-05-18T13:30:00+00:00,103917.71289000,104095.5000328571428571428571,0.061,75.0,TAKE_PROFIT,4.506035227995714285714283,6.349825502004285714285714283,-1.843790274008571428571431283,6338.98048629000,6349.825502004285714285714283,0.061,True,False,False,False
bt-trade-98,BTCUSDT,BUY,2025-05-18T21:00:00+00:00,2025-05-18T22:30:00+00:00,104273.94091500,105117.5723435714285714285714,0.061,90.0,TAKE_PROFIT,45.100806747042142857142855,6.41217191295785714285714286,38.68863483408428571428571214,6360.71039581500,6412.171912957857142857142855,0.061,True,False,False,True
bt-trade-99,BTCUSDT,BUY,2025-05-19T07:15:00+00:00,2025-05-19T12:30:00+00:00,102871.44001500,102096.9909756692857142857143,0.062,315.0,STOP_LOSS,-54.393869719434285714285713,6.33001344049149571428571429,-60.72388315992578142857142729,6378.02928093000,6330.013440491495714285714287,0.062,False,True,False,False
bt-trade-100,BTCUSDT,BUY,2025-05-19T13:30:00+00:00,2025-05-19T14:15:00+00:00,103083.97623000,103599.4233728571428571428571,0.061,45.0,TAKE_PROFIT,25.154153164255714285714283,6.31956482574428571428571428,18.83458833851142857142856872,6288.12255003000,6319.564825744285714285714283,0.061,True,False,False,True
bt-trade-101,BTCUSDT,BUY,2025-05-19T19:30:00+00:00,2025-05-19T21:15:00+00:00,105512.06967000,104804.4630595614285714285715,0.060,105.0,STOP_LOSS,-48.787120806514285714285710,6.28826778357368571428571429,-55.07538859008797142857142429,6330.72418020000,6288.267783573685714285714290,0.060,False,True,False,False
bt-trade-102,BTCUSDT,BUY,2025-05-19T21:45:00+00:00,2025-05-19T22:15:00+00:00,105527.40733500,104894.327462995000,0.060,30.0,STOP_LOSS,-44.316436760400000,6.293659647779700000,-50.610096408179700000,6331.64444010000,6293.659647779700000,0.060,False,True,False,False
