1730419200000,70292.01000000,70461.99000000,70248.96000000,70461.99000000,282.23452000,1730420099999,19858228.54688910,40246,168.14211000,11832292.75613080,0
1730420100000,70461.99000000,70470.00000000,70360.01000000,70428.00000000,128.25643000,1730420999999,9032538.26786510,29245,57.81871000,4071870.03553270,0
1730421000000,70428.00000000,70428.00000000,70146.80000000,70256.00000000,277.84636000,1730421899999,19513714.76995040,32243,142.14582000,9980912.12293730,0
1730421900000,70255.99000000,70381.00000000,70173.72000000,70173.73000000,152.11559000,1730422799999,10691661.78807690,27073,80.72386000,5674427.48789820,0
1730422800000,70173.72000000,70360.00000000,70165.79000000,70340.00000000,155.67758000,1730423699999,10938107.88898840,31120,97.34737000,6840731.10644980,0
1730423700000,70340.00000000,70340.00000000,70014.00000000,70043.35000000,284.97340000,1730424599999,19984273.25360530,40147,115.28121000,8082090.02752890,0
1730424600000,70043.34000000,70043.34000000,69520.00000000,69929.78000000,873.82669000,1730425499999,60976534.29570030,106564,343.00014000,23932380.82798520,0
1730425500000,69929.78000000,70062.00000000,69313.74000000,69402.01000000,857.23623000,1730426399999,59654022.88684750,120298,336.87094000,23451844.83478880,0
1730426400000,69402.00000000,69538.00000000,68830.00000000,69042.01000000,1619.47777000,1730427299999,111875630.92078500,140236,564.06507000,38975407.71255970,0
1730427300000,69042.01000000,69427.20000000,69042.01000000,69390.01000000,543.76755000,1730428199999,37670511.63635790,87413,313.79462000,21738623.21878780,0
1730428200000,69390.00000000,69510.00000000,69304.60000000,69326.02000000,319.12220000,1730429099999,22150711.89408920,62145,152.75957000,10603587.49615820,0
1730429100000,69326.01000000,69600.00000000,69140.07000000,69579.89000000,319.73466000,1730429999999,22189275.54930480,49234,178.11646000,12364466.19471540,0
1730430000000,69579.89000000,69646.90000000,69494.00000000,69561.16000000,362.36795000,1730430899999,25207093.06319160,40961,171.36636000,11921681.15017940,0
1730430900000,69561.17000000,69714.45000000,69540.00000000,69646.00000000,148.82856000,1730431799999,10364236.53998640,32763,80.99214000,5639883.58563270,0
1730431800000,69645.99000000,69670.21000000,69455.32000000,69466.55000000,180.02316000,1730432699999,12518391.97551080,25812,60.21359000,4187736.33507680,0
1730432700000,69466.54000000,69489.75000000,69334.00000000,69369.99000000,230.59390000,1730433599999,16002792.42041450,31743,69.50021000,4823033.70740400,0
1730433600000,69369.99000000,69459.52000000,69342.01000000,69429.99000000,193.64140000,1730434499999,13438409.35099410,30829,125.30973000,8696471.09940640,0
1730434500000,69429.99000000,69500.00000000,69356.01000000,69499.99000000,176.08345000,1730435399999,12229559.47704500,25516,85.48304000,5936708.66601460,0
1730435400000,69499.99000000,69572.00000000,69486.01000000,69570.01000000,109.53899000,1730436299999,7616128.55124300,17489,44.40178000,3087090.53746370,0
1730436300000,69570.01000000,69623.99000000,69528.23000000,69592.00000000,191.14486000,1730437199999,13301491.14100340,23612,92.04947000,6405594.91619340,0
1730437200000,69592.00000000,69636.78000000,69526.00000000,69553.96000000,96.03762000,1730438099999,6682502.82925630,19153,49.78465000,3464323.33860380,0
1730438100000,69553.96000000,69648.00000000,69526.01000000,69617.18000000,131.14998000,1730438999999,9127189.58297250,19413,66.97164000,4661326.68352760,0
1730439000000,69617.19000000,69650.01000000,69582.00000000,69632.00000000,106.63173000,1730439899999,7424083.03742140,17013,47.06568000,3276800.66366250,0
1730439900000,69632.00000000,69670.90000000,69580.00000000,69609.29000000,108.08488000,1730440799999,7525032.19611620,14375,39.67098000,2761617.37325670,0
1730440800000,69609.28000000,69699.14000000,69400.00000000,69400.01000000,383.77941000,1730441699999,26691724.69739560,40865,145.01640000,10088195.43760440,0
1730441700000,69400.01000000,69455.41000000,69299.96000000,69308.00000000,430.89599000,1730442599999,29892748.88664370,43886,138.40693000,9602591.28111960,0
1730442600000,69308.01000000,69516.01000000,69278.47000000,69438.94000000,248.27856000,1730443499999,17233888.45567470,35844,131.79115000,9148637.34073950,0
1730443500000,69438.94000000,69536.00000000,69212.12000000,69212.13000000,244.36163000,1730444399999,16943328.90278010,31529,81.45620000,5646862.51612520,0
1730444400000,69212.13000000,69333.34000000,69080.00000000,69100.86000000,442.50951000,1730445299999,30626658.13225610,56703,174.71686000,12094039.53101390,0
1730445300000,69100.87000000,69302.00000000,69082.00000000,69254.01000000,202.91756000,1730446199999,14039209.37859080,40803,90.58480000,6267413.54620200,0
1730446200000,69254.01000000,69420.13000000,69254.01000000,69294.61000000,508.81095000,1730447099999,35276867.46488960,39922,291.27761000,20194012.51959690,0
1730447100000,69294.61000000,69401.44000000,69227.71000000,69273.70000000,266.26690000,1730447999999,18457876.66417340,33458,135.06117000,9362003.74538450,0
1730448000000,69273.70000000,69446.00000000,69237.26000000,69442.00000000,265.06108000,1730448899999,18371999.27983070,27374,137.41815000,9526813.93561910,0
1730448900000,69442.00000000,69538.00000000,69415.45000000,69462.00000000,275.72156000,1730449799999,19153740.37916040,33926,157.67153000,10954144.81874290,0
1730449800000,69461.99000000,69515.16000000,69354.77000000,69430.00000000,181.89979000,1730450699999,12625775.59575280,29870,92.39429000,6412814.99445490,0
1730450700000,69430.00000000,69496.72000000,69307.44000000,69376.10000000,159.73659000,1730451599999,11089033.78544070,21507,88.50592000,6144841.02756010,0
1730451600000,69376.10000000,69488.00000000,69324.00000000,69483.99000000,121.55839000,1730452499999,8439011.70593870,21237,71.51419000,4964986.12054690,0
1730452500000,69483.99000000,69500.00000000,69400.00000000,69428.00000000,88.37608000,1730453399999,6136844.92049970,15063,40.50394000,2812372.41879920,0
1730453400000,69428.01000000,69550.00000000,69406.00000000,69533.99000000,128.73322000,1730454299999,8947303.00618470,18718,76.66652000,5328546.65402830,0
1730454300000,69533.99000000,69588.00000000,69499.91000000,69534.90000000,147.43097000,1730455199999,10249672.29614780,16506,87.14987000,6058794.14120810,0
1730455200000,69534.90000000,69656.00000000,69524.28000000,69647.50000000,146.93142000,1730456099999,10227193.55220350,20012,88.68701000,6172918.09298750,0
1730456100000,69647.50000000,70000.00000000,69647.49000000,69994.00000000,730.50248000,1730456999999,51028917.63980990,59497,508.79146000,35539099.95812390,0
1730457000000,69994.01000000,70156.00000000,69814.00000000,69832.51000000,589.88051000,1730457899999,41296756.67586120,63914,303.90335000,21278302.15801950,0
1730457900000,69832.51000000,70051.10000000,69748.68000000,69989.65000000,292.55306000,1730458799999,20459640.51890680,40895,192.51957000,13467870.33554120,0
1730458800000,69989.64000000,70210.00000000,69989.64000000,70176.00000000,472.23638000,1730459699999,33103347.52033390,41308,252.68568000,17711799.48639470,0
1730459700000,70176.00000000,70228.00000000,70103.92000000,70187.99000000,306.92238000,1730460599999,21535892.64651700,37289,126.38183000,8867717.32450510,0
1730460600000,70188.00000000,70190.07000000,70083.60000000,70173.99000000,187.96468000,1730461499999,13185669.28351530,22167,74.32270000,5213092.90589370,0
1730461500000,70174.00000000,70174.59000000,69987.77000000,70002.01000000,163.11867000,1730462399999,11429843.96090980,21917,68.42804000,4793943.58937280,0
1730462400000,70002.01000000,70218.00000000,69990.00000000,70167.95000000,207.96925000,1730463299999,14579148.94721820,32604,134.14066000,9404040.44735580,0
1730463300000,70167.96000000,70254.00000000,70055.46000000,70094.00000000,280.97675000,1730464199999,19712101.49252910,30503,142.90993000,10027131.08771560,0
1730464200000,70094.01000000,70450.70000000,69897.02000000,70279.17000000,932.76602000,1730465099999,65497345.16922410,101323,457.36102000,32117548.44164000,0
1730465100000,70279.18000000,70467.65000000,70234.00000000,70354.87000000,455.10516000,1730465999999,32015724.25578030,49336,263.42949000,18531908.40075410,0
1730466000000,70354.86000000,70354.86000000,70142.00000000,70202.83000000,296.44821000,1730466899999,20821237.60630350,40815,124.61704000,8752088.78499280,0
1730466900000,70202.83000000,70335.00000000,70176.00000000,70222.00000000,271.03578000,1730467799999,19044999.90144640,30768,83.23754000,5848472.04525470,0
1730467800000,70222.00000000,70900.00000000,70169.50000000,70636.00000000,1195.99126000,1730468699999,84490978.05264020,99259,588.95745000,41606890.02150140,0
1730468700000,70636.00000000,71220.00000000,70488.51000000,71200.44000000,1221.78717000,1730469599999,86567358.89915890,94122,705.38744000,49996030.11038690,0
1730469600000,71200.43000000,71414.40000000,70949.12000000,71352.01000000,944.81480000,1730470499999,67291857.93636340,119276,454.01479000,32338369.48449830,0
1730470500000,71352.01000000,71552.59000000,71248.22000000,71505.94000000,788.26957000,1730471399999,56284841.32674590,88801,395.63957000,28255419.93054910,0
1730471400000,71505.94000000,71632.95000000,71139.90000000,71220.00000000,828.07819000,1730472299999,59137044.95622580,95435,337.73918000,24128303.48315990,0
1730472300000,71220.00000000,71326.30000000,70912.60000000,71271.17000000,751.08454000,1730473199999,53407426.30171530,98893,327.22565000,23273139.24390520,0
1730473200000,71271.17000000,71360.00000000,70922.00000000,71090.90000000,592.76948000,1730474099999,42164131.56197090,94235,262.40032000,18664099.39549600,0
1730474100000,71090.90000000,71090.91000000,70654.00000000,70873.98000000,555.28576000,1730474999999,39333984.01292410,76262,255.37435000,18088203.80578600,0
1730475000000,70873.98000000,70878.00000000,69740.00000000,69945.71000000,1467.90209000,1730475899999,102991176.78962500,140510,539.18162000,37814783.97077790,0
1730475900000,69945.71000000,69954.00000000,69044.00000000,69387.77000000,1792.96889000,1730476799999,124552916.97572180,195055,716.31123000,49759885.01204350,0
1730476800000,69387.78000000,70032.61000000,69352.00000000,70032.61000000,1008.36647000,1730477699999,70311842.20024690,120778,667.74432000,46587187.55593340,0
1730477700000,70032.60000000,70515.16000000,69951.32000000,70224.01000000,863.69977000,1730478599999,60655578.87627800,134296,388.79105000,27304950.93303190,0
1730478600000,70224.01000000,70396.00000000,69865.89000000,69965.94000000,544.47133000,1730479499999,38207245.26382450,95250,237.97263000,16701491.84971680,0
1730479500000,69965.94000000,70228.00000000,69879.90000000,69920.73000000,456.07975000,1730480399999,31951304.05383140,69603,165.64498000,11607048.82352080,0
1730480400000,69920.72000000,70020.00000000,69475.00000000,69894.00000000,821.33794000,1730481299999,57312228.58170240,99505,357.55243000,24946547.94832730,0
1730481300000,69894.00000000,70181.83000000,69878.78000000,70045.53000000,470.90350000,1730482199999,32992990.01174540,68228,263.33086000,18450597.08171630,0
1730482200000,70045.54000000,70060.00000000,69600.00000000,69670.00000000,438.39795000,1730483099999,30572113.50558620,68167,176.08936000,12277526.46335110,0
1730483100000,69670.01000000,69933.64000000,69534.32000000,69586.01000000,529.47981000,1730483999999,36914385.89859220,55538,245.92311000,17157319.46712390,0
1730484000000,69586.01000000,69636.37000000,69368.00000000,69434.00000000,364.45173000,1730484899999,25328490.81485250,49333,163.83763000,11386625.09242980,0
1730484900000,69433.99000000,69575.76000000,69272.72000000,69459.91000000,352.03602000,1730485799999,24435108.89452190,43349,197.20299000,13687955.00286030,0
1730485800000,69459.90000000,69534.00000000,69264.00000000,69351.99000000,229.28168000,1730486699999,15911726.79237070,32804,126.45906000,8775416.77990100,0
1730486700000,69351.99000000,69380.00000000,69066.07000000,69151.66000000,509.68684000,1730487599999,35255095.19651840,41344,198.51982000,13731870.02560000,0
1730487600000,69151.66000000,69313.73000000,68820.14000000,68880.00000000,790.73211000,1730488499999,54575484.19640840,60499,281.20250000,19416995.72503260,0
1730488500000,68880.00000000,69196.00000000,68850.00000000,69053.99000000,433.69683000,1730489399999,29947452.73666120,39035,245.15675000,16928624.34453920,0
1730489400000,69054.00000000,69454.00000000,69039.20000000,69198.00000000,388.03251000,1730490299999,26875201.04574310,33895,239.07273000,16559135.80861900,0
1730490300000,69198.00000000,69354.53000000,68929.56000000,69268.00000000,521.60895000,1730491199999,36061459.06187830,44860,238.74162000,16507778.47697500,0
1730491200000,69268.00000000,69378.66000000,69179.90000000,69343.19000000,148.57631000,1730492099999,10293093.42785430,19368,71.98317000,4987183.45933220,0
1730492100000,69343.19000000,69452.00000000,69209.91000000,69408.95000000,214.31197000,1730492999999,14860296.06354660,15710,93.37002000,6476362.59283870,0
1730493000000,69408.95000000,69460.00000000,69359.90000000,69438.16000000,175.84457000,1730493899999,12206121.15972160,12918,82.23502000,5708666.78971530,0
1730493900000,69438.15000000,69440.00000000,69168.60000000,69248.95000000,183.92067000,1730494799999,12740033.75852980,14310,91.22667000,6318385.98696870,0
1730494800000,69248.95000000,69358.77000000,69172.00000000,69240.00000000,97.65458000,1730495699999,6763762.49533940,15176,48.38113000,3351057.72331130,0
1730495700000,69239.99000000,69274.00000000,68922.00000000,68960.51000000,265.14203000,1730496599999,18314482.67875600,21117,95.93372000,6626311.72040340,0
1730496600000,68960.51000000,69154.00000000,68854.50000000,68972.41000000,260.63254000,1730497499999,17976547.48281230,23461,124.84515000,8611059.96353800,0
1730497500000,68972.41000000,69312.88000000,68972.40000000,69263.99000000,78.88682000,1730498399999,5456852.56193950,15119,46.50095000,3216042.18167880,0
1730498400000,69264.00000000,69415.62000000,69253.88000000,69410.00000000,131.68313000,1730499299999,9130550.05098840,20065,60.82746000,4218111.34608550,0
1730499300000,69410.01000000,69438.00000000,69234.00000000,69274.01000000,108.90064000,1730500199999,7548544.52699340,16190,48.50266000,3361450.02030060,0
1730500200000,69274.01000000,69455.28000000,69250.00000000,69440.00000000,95.57351000,1730501099999,6627296.44772950,16514,50.93015000,3532000.10100360,0
1730501100000,69440.00000000,69455.95000000,69402.00000000,69440.01000000,45.81107000,1730501999999,3180472.65279040,8959,23.52457000,1633144.47053320,0
1730502000000,69440.01000000,69580.00000000,69364.00000000,69571.57000000,131.79591000,1730502899999,9158110.36158140,16834,84.09707000,5843295.44967350,0
1730502900000,69571.50000000,69627.00000000,69461.03000000,69559.99000000,80.53091000,1730503799999,5600418.95522520,14170,45.89051000,3191398.85134150,0
1730503800000,69560.00000000,69560.00000000,69479.90000000,69489.83000000,60.99193000,1730504699999,4239048.43383180,8051,22.83754000,1587205.16155190,0
1730504700000,69489.83000000,69560.00000000,69472.00000000,69496.01000000,81.25162000,1730505599999,5647342.41794400,8775,33.17697000,2306210.13944030,0
1730505600000,69496.00000000,69646.80000000,69479.91000000,69632.01000000,167.59805000,1730506499999,11660366.81390250,21842,108.33339000,7536166.44084770,0
1730506500000,69632.00000000,69660.00000000,69500.00000000,69628.01000000,293.16898000,1730507399999,20393302.71843300,24033,131.17729000,9123439.79830810,0
1730507400000,69628.01000000,69631.50000000,69564.83000000,69606.81000000,61.83709000,1730508299999,4304071.90869500,13986,26.68798000,1857521.72948550,0
1730508300000,69606.81000000,69675.92000000,69600.00000000,69665.99000000,76.19426000,1730509199999,5306510.86305480,12943,41.98139000,2923767.26001860,0
1730509200000,69665.99000000,69696.97000000,69590.44000000,69600.00000000,131.96883000,1730510099999,9191473.10063000,18963,66.53340000,4634213.03991720,0
1730510100000,69600.00000000,69600.01000000,69506.72000000,69576.56000000,131.18728000,1730510999999,9123960.52027400,11614,33.10725000,2302211.56903130,0
1730511000000,69576.57000000,69671.00000000,69528.91000000,69670.99000000,50.26717000,1730511899999,3497805.13990740,11328,23.59210000,1641873.84270090,0
1730511900000,69670.99000000,69689.95000000,69632.57000000,69668.10000000,52.86602000,1730512799999,3682609.99976580,11137,32.52604000,2265644.41348140,0
1730512800000,69668.10000000,69757.58000000,69668.09000000,69746.00000000,118.80267000,1730513699999,8283302.21948380,13843,93.18771000,6497536.39867780,0
1730513700000,69746.01000000,69914.37000000,69746.00000000,69896.01000000,234.96081000,1730514599999,16408199.49282700,20555,172.08117000,12016386.29570550,0
1730514600000,69896.00000000,69896.00000000,69790.34000000,69806.00000000,73.13553000,1730515499999,5108004.70403530,16145,35.85850000,2504370.24352110,0
1730515500000,69806.00000000,69806.00000000,69655.47000000,69661.96000000,185.79685000,1730516399999,12951256.44570380,13343,64.70209000,4510218.78843250,0
1730516400000,69661.95000000,69787.74000000,69661.95000000,69759.21000000,58.01024000,1730517299999,4045301.15534350,15867,37.89307000,2642427.07298160,0
1730517300000,69759.22000000,69762.00000000,69672.00000000,69676.11000000,62.76575000,1730518199999,4375972.39027830,9276,40.20821000,2803242.22953250,0
1730518200000,69676.12000000,69714.02000000,69618.53000000,69683.66000000,100.48155000,1730519099999,7000373.20494050,12446,55.65395000,3877376.78199700,0
1730519100000,69683.27000000,69699.00000000,69563.22000000,69599.99000000,89.93840000,1730519999999,6260740.01136790,16115,29.65519000,2064417.70762580,0
1730520000000,69599.99000000,69599.99000000,69523.78000000,69577.99000000,100.50962000,1730520899999,6990151.03999420,9564,45.47771000,3162919.15923130,0
1730520900000,69578.00000000,69627.90000000,69528.00000000,69536.00000000,51.35152000,1730521799999,3573115.92128790,13498,25.68635000,1787399.96853810,0
1730521800000,69536.00000000,69554.00000000,69468.05000000,69487.98000000,89.42012000,1730522699999,6215979.08288190,15892,36.21669000,2517925.32113220,0
1730522700000,69487.98000000,69585.99000000,69470.49000000,69568.00000000,78.85374000,1730523599999,5481914.44838400,9866,50.67854000,3523237.55196490,0
1730523600000,69568.00000000,69575.07000000,69446.00000000,69575.07000000,78.78888000,1730524499999,5476046.23549300,15736,30.69228000,2133418.73258890,0
1730524500000,69575.07000000,69654.71000000,69575.06000000,69578.11000000,73.31237000,1730525399999,5102750.40413730,13228,36.37669000,2531945.26912570,0
1730525400000,69578.11000000,69705.43000000,69556.00000000,69680.00000000,73.90977000,1730526299999,5146385.13262140,15581,38.67916000,2693528.15631530,0
1730526300000,69680.01000000,69727.28000000,69650.00000000,69710.00000000,65.00236000,1730527199999,4529969.94172520,11758,31.60003000,2202136.82495910,0
1730527200000,69709.99000000,69748.16000000,69645.21000000,69645.21000000,63.96634000,1730528099999,4458164.24461690,12806,30.06679000,2095649.72472300,0
1730528100000,69645.21000000,69645.22000000,69576.32000000,69640.01000000,68.78421000,1730528999999,4788294.25723470,12170,35.22749000,2452358.94539860,0
1730529000000,69640.01000000,69674.00000000,69587.98000000,69660.00000000,73.28468000,1730529899999,5102439.33244240,12632,26.77658000,1864470.39668060,0
1730529900000,69660.00000000,69744.86000000,69659.99000000,69744.86000000,69.24420000,1730530799999,4826271.50313470,8830,38.15236000,2659308.90014790,0
1730530800000,69744.86000000,69763.79000000,69708.00000000,69732.99000000,142.48981000,1730531699999,9936700.84987090,15384,54.26891000,3784412.88589810,0
1730531700000,69733.00000000,69746.00000000,69684.00000000,69691.99000000,59.80971000,1730532599999,4169545.75821850,9945,28.59260000,1993313.81945820,0
1730532600000,69692.00000000,69816.76000000,69682.00000000,69734.91000000,108.12177000,1730533499999,7541632.82840130,15249,67.72253000,4723211.71996260,0
1730533500000,69734.90000000,69823.94000000,69728.00000000,69813.91000000,101.29851000,1730534399999,7070035.64957890,13094,61.08448000,4263100.77254840,0
1730534400000,69813.91000000,69838.62000000,69730.00000000,69730.01000000,92.49223000,1730535299999,6455535.16152470,8991,33.40841000,2331903.32274540,0
1730535300000,69730.00000000,69736.00000000,69642.85000000,69642.85000000,72.91771000,1730536199999,5081855.28964510,11657,27.84045000,1940175.09377880,0
1730536200000,69642.85000000,69691.50000000,69580.81000000,69610.00000000,73.68483000,1730537099999,5130825.02182590,14715,37.44930000,2607914.92800380,0
1730537100000,69610.00000000,69682.00000000,69609.42000000,69630.95000000,61.95944000,1730537999999,4314775.10764820,12689,27.85869000,1940003.18428430,0
1730538000000,69630.95000000,69651.86000000,69546.39000000,69621.99000000,102.97406000,1730538899999,7167517.10568560,19385,30.85132000,2147485.61591320,0
1730538900000,69621.99000000,69650.00000000,69586.80000000,69647.12000000,84.51313000,1730539799999,5883547.19389010,15311,44.96411000,3130129.03470660,0
