trade_id,symbol,side,entry_time_utc,exit_time_utc,entry_price,exit_price,quantity,holding_minutes,exit_reason,gross_pnl_quote,fees_quote_total,net_pnl_quote,entry_notional_quote,exit_notional_quote,executed_quantity,was_tp_exit,was_sl_exit,was_forced_exit,trade_won
bt-trade-11,BTCUSDT,BUY,2026-01-02T15:30:00+00:00,2026-01-02T15:45:00+00:00,89802.76894500,89106.78706673642857142857143,0.108,15.0,STOP_LOSS,-84.864741898525714285714286,9.62353300320753428571428571,-94.48827490173324857142857171,9698.69904606000,9623.533003207534285714285714,0.108,False,True,False,False
bt-trade-12,BTCUSDT,BUY,2026-01-02T20:00:00+00:00,2026-01-02T20:45:00+00:00,90115.53525000,89491.921634250000,0.107,45.0,STOP_LOSS,-76.369019157000000,9.575635614864750000,-85.944654771864750000,9642.36227175000,9575.635614864750000,0.107,False,True,False,False
bt-trade-13,BTCUSDT,BUY,2026-01-02T21:15:00+00:00,2026-01-03T07:15:00+00:00,90028.30165500,89483.817425035000,0.106,600.0,STOP_LOSS,-67.258328351720000,9.485284647053710000,-76.743612998773710000,9542.99997543000,9485.284647053710000,0.106,False,True,False,False
bt-trade-14,BTCUSDT,BUY,2026-01-03T08:15:00+00:00,2026-01-03T14:15:00+00:00,89777.93653500,90128.37367785714285714285714,0.105,360.0,TAKE_PROFIT,27.369216663825000000000000,9.46347923617500000000000000,17.90573742765000000000000000,9426.68333617500,9463.479236175000000000000000,0.105,True,False,False,True
bt-trade-15,BTCUSDT,BUY,2026-01-03T15:15:00+00:00,2026-01-03T15:45:00+00:00,90118.71684000,89728.68294590857142857142857,0.105,30.0,STOP_LOSS,-50.416024147800000000000000,9.42151170932040000000000000,-59.83753585712040000000000000,9462.46526820000,9421.511709320400000000000000,0.105,False,True,False,False
bt-trade-16,BTCUSDT,BUY,2026-01-03T16:00:00+00:00,2026-01-03T16:15:00+00:00,90071.72335500,89683.57163064928571428571428,0.104,15.0,STOP_LOSS,-49.735238561394285714285715,9.32709144958752571428571428,-59.06233001098181142857142928,9367.45922892000,9327.091449587525714285714285,0.104,False,True,False,False
bt-trade-17,BTCUSDT,BUY,2026-01-03T18:15:00+00:00,2026-01-03T18:45:00+00:00,90223.71931500,89859.06951276928571428571428,0.104,30.0,STOP_LOSS,-47.306846240754285714285715,9.34534322932800571428571428,-56.65218947008229142857142928,9383.26680876000,9345.343229328005714285714285,0.104,False,True,False,False
bt-trade-18,BTCUSDT,BUY,2026-01-03T19:15:00+00:00,2026-01-03T19:45:00+00:00,90197.05599000,89842.23683774428571428571428,0.103,30.0,STOP_LOSS,-45.836669449308571428571429,9.25375039428766142857142857,-55.09041984359623285714285757,9290.29676697000,9253.750394287661428571428571,0.103,False,True,False,False
bt-trade-19,BTCUSDT,BUY,2026-01-03T20:15:00+00:00,2026-01-03T20:30:00+00:00,90168.82188000,90300.29473714285714285714286,0.102,15.0,TAKE_PROFIT,4.213011596811428571428572,9.210630063188571428571428572,-4.997618466377142857142856572,9197.21983176000,9210.630063188571428571428572,0.102,True,False,False,False
bt-trade-20,BTCUSDT,BUY,2026-01-04T03:00:00+00:00,2026-01-04T03:30:00+00:00,91384.26930000,90863.84538567142857142857143,0.101,30.0,STOP_LOSS,-61.792626546485714285714286,9.17724838395281428571428571,-70.96987493043852857142857171,9229.81119930000,9177.248383952814285714285714,0.101,False,True,False,False
bt-trade-21,BTCUSDT,BUY,2026-01-04T03:30:00+00:00,2026-01-04T06:00:00+00:00,91295.83510500,91697.93224785714285714285714,0.100,150.0,TAKE_PROFIT,31.080130775214285714285714,9.16979322478571428571428571,21.91033755042857142857142829,9129.58351050000,9169.793224785714285714285714,0.100,True,False,False,True
bt-trade-22,BTCUSDT,BUY,2026-01-04T07:30:00+00:00,2026-01-04T08:00:00+00:00,91536.41533500,91086.707963995000,0.100,30.0,STOP_LOSS,-54.124378634000000,9.108670796399500000,-63.233049430399500000,9153.64153350000,9108.670796399500000,0.100,False,True,False,False
bt-trade-23,BTCUSDT,BUY,2026-01-04T08:30:00+00:00,2026-01-04T09:00:00+00:00,91445.70000000,90986.29833571428571428571428,0.100,30.0,STOP_LOSS,-55.084736428571428571428572,9.09862983357142857142857143,-64.18336626214285714285714343,9144.57000000000,9098.629833571428571428571428,0.100,False,True,False,False
bt-trade-24,BTCUSDT,BUY,2026-01-04T09:30:00+00:00,2026-01-04T11:45:00+00:00,91492.29328500,91035.72361300214285714285715,0.099,135.0,STOP_LOSS,-54.258134563002857142857142,9.01253663768721214285714286,-63.27067120069006928571428486,9057.73703521500,9012.536637687212142857142858,0.099,False,True,False,False
bt-trade-25,BTCUSDT,BUY,2026-01-04T13:45:00+00:00,2026-01-04T14:30:00+00:00,91309.63200000,90907.32867185714285714285715,0.099,45.0,STOP_LOSS,-48.867683054142857142857142,8.99982553851385714285714286,-57.86750859265671428571428486,9039.65356800000,8999.825538513857142857142858,0.099,False,True,False,False
bt-trade-26,BTCUSDT,BUY,2026-01-04T14:45:00+00:00,2026-01-04T15:15:00+00:00,91382.05819500,90968.875385415000,0.098,30.0,STOP_LOSS,-49.447357042440000,8.914949787770670000,-58.362306830210670000,8955.44170311000,8914.949787770670000,0.098,False,True,False,False
bt-trade-27,BTCUSDT,BUY,2026-01-04T15:45:00+00:00,2026-01-04T18:00:00+00:00,91380.60747000,90963.81061473285714285714285,0.097,135.0,STOP_LOSS,-49.293213885502857142857144,8.82348962962908714285714286,-58.11670351513194428571428686,8863.91892459000,8823.489629629087142857142856,0.097,False,True,False,False
bt-trade-28,BTCUSDT,BUY,2026-01-04T20:00:00+00:00,2026-01-04T22:00:00+00:00,91315.63500000,90908.63630857142857142857143,0.097,120.0,STOP_LOSS,-48.336489663571428571428571,8.81813772193142857142857143,-57.15462738550285714285714243,8857.61659500000,8818.137721931428571428571429,0.097,False,True,False,False
bt-trade-29,BTCUSDT,BUY,2026-01-04T22:15:00+00:00,2026-01-04T22:30:00+00:00,91331.01268500,90912.28302051642857142857143,0.096,15.0,STOP_LOSS,-48.965825008182857142857143,8.72757916996957714285714286,-57.69340417815243428571428586,8767.77721776000,8727.579169969577142857142857,0.096,False,True,False,False
bt-trade-30,BTCUSDT,BUY,2026-01-04T23:00:00+00:00,2026-01-05T00:00:00+00:00,91378.99666500,91643.11809357142857142857143,0.095,60.0,TAKE_PROFIT,16.410531031110714285714286,8.706096218889285714285714286,7.704434812221428571428571714,8681.00468317500,8706.096218889285714285714286,0.095,True,False,False,True
bt-trade-31,BTCUSDT,BUY,2026-01-05T05:15:00+00:00,2026-01-05T05:45:00+00:00,92755.50457500,92260.47103341785714285714285,0.094,30.0,STOP_LOSS,-55.252170338771428571428572,8.67248427714127857142857143,-63.92465461591270714285714343,8719.01743005000,8672.484277141278571428571428,0.094,False,True,False,False
bt-trade-32,BTCUSDT,BUY,2026-01-05T06:45:00+00:00,2026-01-05T09:00:00+00:00,92538.05590500,92065.38723299928571428571428,0.093,135.0,STOP_LOSS,-52.564225695231428571428572,8.56208101266893357142857143,-61.12630670790036214285714343,8606.03919916500,8562.081012668933571428571428,0.093,False,True,False,False
bt-trade-33,BTCUSDT,BUY,2026-01-05T09:15:00+00:00,2026-01-05T10:30:00+00:00,92676.61515000,92989.18800714285714285714286,0.093,75.0,TAKE_PROFIT,20.450350505335714285714286,8.64799448466428571428571429,11.80235602067142857142857171,8618.92520895000,8647.994484664285714285714286,0.093,True,False,False,True
bt-trade-34,BTCUSDT,BUY,2026-01-05T13:00:00+00:00,2026-01-05T13:15:00+00:00,92981.27740500,92499.58507707071428571428572,0.092,15.0,STOP_LOSS,-52.869971690754285714285714,8.50996182709050571428571429,-61.37993351784479142857142829,8554.27752126000,8509.961827090505714285714286,0.092,False,True,False,False
bt-trade-35,BTCUSDT,BUY,2026-01-05T14:30:00+00:00,2026-01-05T14:45:00+00:00,93329.92164000,92807.40379150857142857142857,0.091,15.0,STOP_LOSS,-56.042147081960000000000000,8.44547374502728000000000000,-64.48762082698728000000000000,8493.02286924000,8445.473745027280000000000000,0.091,False,True,False,False
bt-trade-36,BTCUSDT,BUY,2026-01-05T17:30:00+00:00,2026-01-05T20:15:00+00:00,93841.56733500,94671.87447785714285714285714,0.090,165.0,TAKE_PROFIT,66.281901796992857142857143,8.52046870300714285714285714,57.76143309398571428571428586,8445.74106015000,8520.468703007142857142857143,0.090,True,False,False,True
bt-trade-37,BTCUSDT,BUY,2026-01-05T22:00:00+00:00,2026-01-05T23:30:00+00:00,94229.08099500,93634.21738487214285714285715,0.091,90.0,STOP_LOSS,-62.707434892179999999999999,8.52071378202336500000000000,-71.22814867420336499999999900,8574.84637054500,8520.713782023365000000000001,0.091,False,True,False,False
bt-trade-38,BTCUSDT,BUY,2026-01-06T01:00:00+00:00,2026-01-06T01:45:00+00:00,93964.26865500,93479.610974035000,0.090,45.0,STOP_LOSS,-52.075975465800000,8.413164987663150000,-60.489140453463150000,8456.78417895000,8413.164987663150000,0.090,False,True,False,False
bt-trade-39,BTCUSDT,BUY,2026-01-06T03:00:00+00:00,2026-01-06T05:30:00+00:00,93803.99856000,93324.786749320000,0.090,150.0,STOP_LOSS,-51.571422831600000,8.399230807438800000,-59.970653639038800000,8442.35987040000,8399.230807438800000,0.090,False,True,False,False
bt-trade-40,BTCUSDT,BUY,2026-01-06T06:00:00+00:00,2026-01-06T07:00:00+00:00,93803.73843000,93379.32679256714285714285715,0.089,60.0,STOP_LOSS,-46.121168451794285714285714,8.31076008453847571428571429,-54.43192853633276142857142829,8348.53272027000,8310.760084538475714285714286,0.089,False,True,False,False
bt-trade-41,BTCUSDT,BUY,2026-01-06T09:15:00+00:00,2026-01-06T12:00:00+00:00,93516.74500500,93911.725005000,0.089,165.0,TAKE_PROFIT,26.83022969455500,8.358143525445000,18.472086169110000,8322.99030544500,8358.143525445000,0.089,True,False,False,True
bt-trade-42,BTCUSDT,BUY,2026-01-06T14:00:00+00:00,2026-01-06T14:15:00+00:00,94139.66631000,94429.32345285714285714285714,0.088,15.0,TAKE_PROFIT,17.205537936148571428571428,8.309780463851428571428571428,8.895757472297142857142856572,8284.29063528000,8309.780463851428571428571428,0.088,True,False,False,True
bt-trade-43,BTCUSDT,BUY,2026-01-06T15:15:00+00:00,2026-01-06T15:30:00+00:00,94177.59526500,93642.48321134785714285714285,0.088,15.0,STOP_LOSS,-55.377489104708571428571429,8.24053852259861142857142857,-63.61802762730718285714285757,8287.62838332000,8240.538522598611428571428571,0.088,False,True,False,False
bt-trade-44,BTCUSDT,BUY,2026-01-06T19:15:00+00:00,2026-01-06T21:15:00+00:00,92293.01344500,93157.67487357142857142857143,0.089,120.0,TAKE_PROFIT,68.740788946252142857142857,8.29103306374785714285714286,60.44975588250428571428571414,8214.07819660500,8291.033063747857142857142857,0.089,True,False,False,True
bt-trade-45,BTCUSDT,BUY,2026-01-07T02:30:00+00:00,2026-01-07T04:15:00+00:00,92971.52253000,92418.51343455285714285714285,0.089,105.0,STOP_LOSS,-57.492274999965714285714286,8.22524769567520428571428571,-65.71752269564091857142857171,8274.46550517000,8225.247695675204285714285714,0.089,False,True,False,False
bt-trade-46,BTCUSDT,BUY,2026-01-07T06:15:00+00:00,2026-01-07T06:30:00+00:00,92883.40849500,92449.00479308642857142857143,0.089,15.0,STOP_LOSS,-46.928552826362857142857143,8.22796142658469214285714286,-55.15651425294754928571428586,8266.62335605500,8227.961426584692142857142857,0.089,False,True,False,False
bt-trade-47,BTCUSDT,BUY,2026-01-07T07:00:00+00:00,2026-01-07T09:00:00+00:00,92806.54008000,92374.51124547428571428571428,0.088,120.0,STOP_LOSS,-46.185512965302857142857143,8.12895698960173714285714286,-54.31446995490459428571428586,8166.97552704000,8128.956989601737142857142857,0.088,False,True,False,False
bt-trade-48,BTCUSDT,BUY,2026-01-07T11:00:00+00:00,2026-01-07T13:00:00+00:00,92167.32063000,91675.17112882428571428571428,0.088,120.0,STOP_LOSS,-51.419880318902857142857143,8.06741505933653714285714286,-59.48729537823939428571428586,8110.72421544000,8067.415059336537142857142857,0.088,False,True,False,False
bt-trade-49,BTCUSDT,BUY,2026-01-07T13:15:00+00:00,2026-01-07T13:30:00+00:00,92274.22405500,91814.66054069214285714285715,0.088,15.0,STOP_LOSS,-48.561720975931428571428571,8.07969012758090857142857143,-56.64141110351233714285714243,8120.13171684000,8079.690127580908571428571429,0.088,False,True,False,False
bt-trade-50,BTCUSDT,BUY,2026-01-07T14:45:00+00:00,2026-01-07T15:00:00+00:00,92005.01952000,91477.39014715428571428571428,0.087,15.0,STOP_LOSS,-53.908192135817142857142858,7.95853294280242285714285714,-61.86672507861956571428571514,8004.43669824000,7958.532942802422857142857142,0.087,False,True,False,False
bt-trade-51,BTCUSDT,BUY,2026-01-07T17:15:00+00:00,2026-01-07T17:45:00+00:00,91652.23321500,90958.97661964071428571428572,0.087,30.0,STOP_LOSS,-68.287068085962857142857142,7.91343096590874214285714286,-76.20049905187159928571428486,7973.74428970500,7913.430965908742142857142858,0.087,False,True,False,False
bt-trade-52,BTCUSDT,BUY,2026-01-07T19:45:00+00:00,2026-01-07T20:15:00+00:00,91231.66303500,90641.08014160928571428571428,0.086,30.0,STOP_LOSS,-58.636051852611428571428572,7.79513289217839857142857143,-66.43118474478982714285714343,7845.92302101000,7795.132892178398571428571428,0.086,False,True,False,False
bt-trade-53,BTCUSDT,BUY,2026-01-07T21:00:00+00:00,2026-01-07T22:00:00+00:00,91222.78860000,90670.07702562857142857142857,0.086,60.0,STOP_LOSS,-55.378355215542857142857143,7.79762662420405714285714286,-63.17598183974691428571428586,7845.15981960000,7797.626624204057142857142857,0.086,False,True,False,False
bt-trade-54,BTCUSDT,BUY,2026-01-07T22:15:00+00:00,2026-01-08T01:15:00+00:00,91121.69808000,91549.42665142857142857142857,0.085,180.0,TAKE_PROFIT,28.611584234628571428571428,7.78170126537142857142857143,20.82988296925714285714285657,7745.34433680000,7781.701265371428571428571428,0.085,True,False,False,True
bt-trade-55,BTCUSDT,BUY,2026-01-08T04:15:00+00:00,2026-01-08T05:30:00+00:00,91142.39842500,90625.07227115357142857142857,0.085,75.0,STOP_LOSS,-51.719826943071428571428572,7.70313114304805357142857143,-59.42295808611948214285714343,7747.10386612500,7703.131143048053571428571428,0.085,False,True,False,False
bt-trade-56,BTCUSDT,BUY,2026-01-08T07:30:00+00:00,2026-01-08T08:45:00+00:00,90501.73825500,89966.86409594928571428571428,0.085,75.0,STOP_LOSS,-53.156951270985714285714286,7.64718344815568928571428571,-60.80413471914140357142857171,7692.64775167500,7647.183448155689285714285714,0.085,False,True,False,False
bt-trade-57,BTCUSDT,BUY,2026-01-08T10:15:00+00:00,2026-01-08T12:00:00+00:00,90246.00045000,89702.458323650000,0.085,105.0,STOP_LOSS,-53.871990778000000,7.624708957510250000,-61.496699735510250000,7670.91003825000,7624.708957510250000,0.085,False,True,False,False
bt-trade-58,BTCUSDT,BUY,2026-01-08T13:15:00+00:00,2026-01-08T13:45:00+00:00,90112.78387500,89604.97151766071428571428572,0.084,30.0,STOP_LOSS,-50.225711862000000000000000,7.52681760748350000000000000,-57.75252946948350000000000000,7569.47384550000,7526.817607483500000000000000,0.084,False,True,False,False
bt-trade-59,BTCUSDT,BUY,2026-01-08T14:45:00+00:00,2026-01-08T15:30:00+00:00,90069.02200500,90677.39771928571428571428571,0.084,45.0,TAKE_PROFIT,43.537762151580000000000000,7.61690140842000000000000000,35.92086074316000000000000000,7565.79784842000,7616.901408420000000000000000,0.084,True,False,False,True
bt-trade-60,BTCUSDT,BUY,2026-01-08T18:45:00+00:00,2026-01-08T19:45:00+00:00,91162.90867500,90556.23964040357142857142857,0.083,60.0,STOP_LOSS,-57.920051291528571428571429,7.51616789015349642857142857,-65.43621918168206785714285757,7566.52142002500,7516.167890153496428571428571,0.083,False,True,False,False
bt-trade-61,BTCUSDT,BUY,2026-01-08T20:45:00+00:00,2026-01-09T01:15:00+00:00,90973.08381000,91516.96666714285714285714286,0.082,270.0,TAKE_PROFIT,37.138601413294285714285715,7.50439126670571428571428572,29.63421014658857142857142928,7459.79287242000,7504.391266705714285714285715,0.082,True,False,False,True
bt-trade-62,BTCUSDT,BUY,2026-01-09T02:00:00+00:00,2026-01-09T02:30:00+00:00,91487.06067000,90998.95164584714285714285715,0.082,30.0,STOP_LOSS,-47.526878955474285714285714,7.46191403495946571428571429,-54.98879299043375142857142829,7501.93897494000,7461.914034959465714285714286,0.082,False,True,False,False
bt-trade-63,BTCUSDT,BUY,2026-01-09T03:30:00+00:00,2026-01-09T04:30:00+00:00,91236.32536500,90696.60040961928571428571428,0.082,60.0,STOP_LOSS,-51.738825021148571428571429,7.43712123358878142857142857,-59.17594625473735285714285757,7481.37867993000,7437.121233588781428571428571,0.082,False,True,False,False
bt-trade-64,BTCUSDT,BUY,2026-01-09T05:45:00+00:00,2026-01-09T07:30:00+00:00,91137.36591000,90692.14436298428571428571428,0.081,105.0,STOP_LOSS,-43.445071946982857142857143,7.34606369340172714285714286,-50.79113564038458428571428586,7382.12663871000,7346.063693401727142857142857,0.081,False,True,False,False
bt-trade-65,BTCUSDT,BUY,2026-01-09T10:30:00+00:00,2026-01-09T12:15:00+00:00,90551.90332500,90034.76057788214285714285715,0.081,105.0,STOP_LOSS,-49.223266685871428571428571,7.29281560680845357142857143,-56.51608229267988214285714243,7334.70416932500,7292.815606808453571428571429,0.081,False,True,False,False
bt-trade-66,BTCUSDT,BUY,2026-01-09T13:00:00+00:00,2026-01-09T13:30:00+00:00,90676.62565500,90249.08229374928571428571428,0.081,30.0,STOP_LOSS,-41.975818939362857142857143,7.31017566579369214285714286,-49.28599460515654928571428586,7344.80667805500,7310.175665793692142857142857,0.081,False,True,False,False
bt-trade-67,BTCUSDT,BUY,2026-01-09T14:15:00+00:00,2026-01-09T14:30:00+00:00,90602.19846000,90113.56786533428571428571428,0.080,15.0,STOP_LOSS,-46.338623450057142857142858,7.20908542922674285714285714,-53.54770887928388571428571514,7248.17587680000,7209.085429226742857142857142,0.080,False,True,False,False
bt-trade-68,BTCUSDT,BUY,2026-01-09T15:15:00+00:00,2026-01-09T15:30:00+00:00,91726.43029500,91066.16545125785714285714285,0.079,15.0,STOP_LOSS,-59.407310648934285714285715,7.19422707064937071428571428,-66.60153771958365642857142928,7246.38799330500,7194.227070649370714285714285,0.079,False,True,False,False
bt-trade-69,BTCUSDT,BUY,2026-01-09T17:45:00+00:00,2026-01-09T18:15:00+00:00,91467.94111500,90660.66429236928571428571428,0.078,30.0,STOP_LOSS,-70.102091572165714285714286,7.07153181480480428571428571,-77.17362338697051857142857171,7134.49940697000,7071.531814804804285714285714,0.078,False,True,False,False
bt-trade-70,BTCUSDT,BUY,2026-01-09T21:15:00+00:00,2026-01-11T16:30:00+00:00,90607.90131000,91248.68845285714285714285714,0.078,2595.0,TAKE_PROFIT,42.913980840677142857142857,7.11739769932285714285714286,35.79658314135428571428571414,7067.41630218000,7117.397699322857142857142857,0.078,True,False,False,True
bt-trade-71,BTCUSDT,BUY,2026-01-11T21:45:00+00:00,2026-01-11T22:00:00+00:00,90802.43853000,90392.85612083857142857142857,0.078,15.0,STOP_LOSS,-39.030018119931428571428572,7.05064277742540857142857143,-46.08066089735683714285714343,7082.59020534000,7050.642777425408571428571428,0.078,False,True,False,False
bt-trade-72,BTCUSDT,BUY,2026-01-11T22:15:00+00:00,2026-01-11T22:45:00+00:00,90730.88277000,90304.56460383285714285714285,0.078,30.0,STOP_LOSS,-40.329825817097142857142858,7.04375603909896285714285714,-47.37358185619610571428571514,7077.00885606000,7043.756039098962857142857142,0.078,False,True,False,False
bt-trade-73,BTCUSDT,BUY,2026-01-11T23:00:00+00:00,2026-01-12T00:15:00+00:00,90762.46855500,91151.27284071428571428571429,0.077,75.0,TAKE_PROFIT,22.949219921265000000000000,7.01864800873500000000000000,15.93057191253000000000000000,6988.71007873500,7018.648008735000000000000000,0.077,True,False,False,True
bt-trade-74,BTCUSDT,BUY,2026-01-12T00:45:00+00:00,2026-01-12T02:15:00+00:00,91304.27932500,91849.36075357142857142857143,0.077,90.0,TAKE_PROFIT,34.940840491975000000000000,7.07240077802500000000000000,27.86843971395000000000000000,7030.42950802500,7072.400778025000000000000000,0.077,True,False,False,True
bt-trade-75,BTCUSDT,BUY,2026-01-12T04:00:00+00:00,2026-01-12T07:00:00+00:00,92146.17006000,91518.269109820000,0.077,180.0,STOP_LOSS,-55.443628258480000,7.046906721456140000,-62.490534979936140000,7095.25509462000,7046.906721456140000,0.077,False,True,False,False
bt-trade-76,BTCUSDT,BUY,2026-01-12T12:00:00+00:00,2026-01-12T13:00:00+00:00,90807.11086500,90339.18495383357142857142857,0.077,60.0,STOP_LOSS,-43.022442696420000000000000,6.95611724144518500000000000,-49.97855993786518500000000000,6992.14753660500,6956.117241445185000000000000,0.077,False,True,False,False
bt-trade-77,BTCUSDT,BUY,2026-01-12T13:15:00+00:00,2026-01-12T13:45:00+00:00,90736.25545500,90294.25830077785714285714285,0.076,30.0,STOP_LOSS,-40.487739135462857142857143,6.86236363085911714285714286,-47.35010276632197428571428586,6895.95541458000,6862.363630859117142857142857,0.076,False,True,False,False
bt-trade-78,BTCUSDT,BUY,2026-01-12T14:30:00+00:00,2026-01-12T14:45:00+00:00,90850.87273500,90344.47020608071428571428572,0.076,15.0,STOP_LOSS,-45.391258525725714285714285,6.86617973566213428571428572,-52.25743826138784857142857072,6904.66632786000,6866.179735662134285714285715,0.076,False,True,False,False
bt-trade-79,BTCUSDT,BUY,2026-01-12T18:00:00+00:00,2026-01-12T21:00:00+00:00,91751.55285000,91068.08793573571428571428572,0.075,180.0,STOP_LOSS,-58.141235033571428571428571,6.83010659518017857142857143,-64.97134162875160714285714243,6881.36646375000,6830.106595180178571428571429,0.075,False,True,False,False
bt-trade-80,BTCUSDT,BUY,2026-01-13T00:00:00+00:00,2026-01-13T01:30:00+00:00,91375.66500000,90915.123930000000,0.074,90.0,STOP_LOSS,-40.841838390000000,6.727719170820000000,-47.569557560820000000,6761.79921000000,6727.719170820000000,0.074,False,True,False,False
bt-trade-81,BTCUSDT,BUY,2026-01-13T03:00:00+00:00,2026-01-13T05:00:00+00:00,91318.17627000,91677.06198428571428571428571,0.074,120.0,TAKE_PROFIT,19.799997813162857142857143,6.78410258683714285714285714,13.01589522632571428571428586,6757.54504398000,6784.102586837142857142857143,0.074,True,False,False,True
bt-trade-82,BTCUSDT,BUY,2026-01-13T07:45:00+00:00,2026-01-13T09:00:00+00:00,91987.97100000,92426.53242857142857142857143,0.073,75.0,TAKE_PROFIT,25.299862402714285714285714,6.74713686728571428571428571,18.55272553542857142857142829,6715.12188300000,6747.136867285714285714285714,0.073,True,False,False,True
bt-trade-83,BTCUSDT,BUY,2026-01-13T09:45:00+00:00,2026-01-13T10:30:00+00:00,92315.55471000,91821.905110870000,0.073,45.0,STOP_LOSS,-42.775456230320000,6.702999073093510000,-49.478455303413510000,6739.03549383000,6702.999073093510000,0.073,False,True,False,False
bt-trade-84,BTCUSDT,BUY,2026-01-13T11:00:00+00:00,2026-01-13T11:45:00+00:00,92264.45917500,91779.158202475000,0.073,45.0,STOP_LOSS,-42.162276514100000,6.699878548780675000,-48.862155062880675000,6735.30551977500,6699.878548780675000,0.073,False,True,False,False
bt-trade-85,BTCUSDT,BUY,2026-01-13T12:30:00+00:00,2026-01-13T13:00:00+00:00,92183.89891500,91703.69358896928571428571428,0.072,30.0,STOP_LOSS,-41.212024196091428571428572,6.60266593840578857142857143,-47.81469013449721714285714343,6637.24072188000,6602.665938405788571428571428,0.072,False,True,False,False
bt-trade-86,BTCUSDT,BUY,2026-01-13T13:15:00+00:00,2026-01-13T13:30:00+00:00,92186.05999500,92478.17856642857142857142857,0.072,15.0,TAKE_PROFIT,14.395140823217142857142857,6.658428856782857142857142857,7.736711966434285714285714143,6637.39631964000,6658.428856782857142857142857,0.072,True,False,False,True
bt-trade-87,BTCUSDT,BUY,2026-01-13T14:15:00+00:00,2026-01-13T14:30:00+00:00,92479.84681500,92896.86538642857142857142857,0.072,15.0,TAKE_PROFIT,23.366788172177142857142857,6.68857430782285714285714286,16.67821386435428571428571414,6658.54897068000,6688.574307822857142857142857,0.072,True,False,False,True
